DATE_LOG,TEMP_LOG
2013-10-01 02:23:23+02:00,37.437
2013-10-01 02:23:36+02:00,37.5
2013-10-01 02:23:49+02:00,37.5
2013-10-01 02:24:02+02:00,37.5
2013-10-01 02:24:15+02:00,37.5
2013-10-01 02:24:28+02:00,37.5
2013-10-01 02:24:41+02:00,37.5
2013-10-01 02:24:53+02:00,37.5
2013-10-01 02:25:06+02:00,37.5
2013-10-01 02:25:19+02:00,37.437
2013-10-01 02:25:32+02:00,37.437
2013-10-01 02:25:45+02:00,37.437
2013-10-01 02:25:58+02:00,37.375
2013-10-01 02:26:11+02:00,37.375
2013-10-01 02:26:24+02:00,37.375
2013-10-01 02:26:37+02:00,37.375
2013-10-01 02:26:50+02:00,37.375
2013-10-01 02:27:03+02:00,37.375
2013-10-01 02:27:16+02:00,37.375
2013-10-01 02:27:29+02:00,37.375
2013-10-01 02:27:42+02:00,37.437
2013-10-01 02:27:55+02:00,37.437
2013-10-01 02:28:07+02:00,37.437
2013-10-01 02:28:20+02:00,37.437
2013-10-01 02:28:33+02:00,37.5
2013-10-01 02:28:46+02:00,37.5
2013-10-01 02:28:59+02:00,37.5
2013-10-01 02:29:12+02:00,37.5
2013-10-01 02:29:25+02:00,37.5
2013-10-01 02:29:38+02:00,37.5
2013-10-01 02:29:51+02:00,37.5
2013-10-01 02:30:04+02:00,37.5
2013-10-01 02:30:17+02:00,37.437
2013-10-01 02:30:30+02:00,37.437
2013-10-01 02:30:43+02:00,37.375
2013-10-01 02:30:56+02:00,37.375
2013-10-01 02:31:09+02:00,37.375
2013-10-01 02:31:22+02:00,37.375
2013-10-01 02:31:35+02:00,37.375
2013-10-01 02:31:47+02:00,37.375
2013-10-01 02:32:01+02:00,37.375
2013-10-01 02:32:14+02:00,37.375
2013-10-01 02:32:27+02:00,37.437
2013-10-01 02:32:40+02:00,37.437
2013-10-01 02:32:53+02:00,37.5
2013-10-01 02:33:05+02:00,37.5
2013-10-01 02:33:18+02:00,37.5
2013-10-01 02:33:31+02:00,37.5
2013-10-01 02:33:44+02:00,37.5
2013-10-01 02:33:57+02:00,37.562
2013-10-01 02:34:10+02:00,37.5
2013-10-01 02:34:23+02:00,37.5
2013-10-01 02:34:36+02:00,37.5
2013-10-01 02:34:49+02:00,37.5
2013-10-01 02:35:02+02:00,37.5
2013-10-01 02:35:15+02:00,37.437
2013-10-01 02:35:27+02:00,37.437
2013-10-01 02:35:40+02:00,37.375
2013-10-01 02:35:53+02:00,37.375
2013-10-01 02:36:06+02:00,37.375
2013-10-01 02:36:19+02:00,37.375
2013-10-01 02:36:32+02:00,37.375
2013-10-01 02:36:45+02:00,37.375
2013-10-01 02:36:58+02:00,37.375
2013-10-01 02:37:11+02:00,37.375
2013-10-01 02:37:24+02:00,37.437
2013-10-01 02:37:37+02:00,37.437
2013-10-01 02:37:49+02:00,37.437
2013-10-01 02:38:02+02:00,37.5
2013-10-01 02:38:15+02:00,37.5
2013-10-01 02:38:28+02:00,37.5
2013-10-01 02:38:41+02:00,37.5
2013-10-01 02:38:54+02:00,37.5
2013-10-01 02:39:07+02:00,37.5
2013-10-01 02:39:20+02:00,37.5
2013-10-01 02:39:33+02:00,37.5
2013-10-01 02:39:46+02:00,37.437
2013-10-01 02:39:59+02:00,37.437
2013-10-01 02:40:11+02:00,37.437
2013-10-01 02:40:24+02:00,37.437
2013-10-01 02:40:37+02:00,37.375
2013-10-01 02:40:50+02:00,37.375
2013-10-01 02:41:03+02:00,37.375
2013-10-01 02:41:16+02:00,37.375
2013-10-01 02:41:29+02:00,37.375
2013-10-01 02:41:42+02:00,37.375
2013-10-01 02:41:55+02:00,37.312
2013-10-01 02:42:08+02:00,37.375
2013-10-01 02:42:21+02:00,37.375
2013-10-01 02:42:34+02:00,37.437
2013-10-01 02:42:46+02:00,37.437
2013-10-01 02:42:59+02:00,37.437
2013-10-01 02:43:12+02:00,37.437
2013-10-01 02:43:25+02:00,37.5
2013-10-01 02:43:39+02:00,37.5
2013-10-01 02:43:52+02:00,37.437
2013-10-01 02:44:05+02:00,37.437
2013-10-01 02:44:18+02:00,37.437
2013-10-01 02:44:30+02:00,37.437
2013-10-01 02:44:43+02:00,37.437
2013-10-01 02:44:56+02:00,37.375
2013-10-01 02:45:09+02:00,37.375
2013-10-01 02:45:22+02:00,37.375
2013-10-01 02:45:35+02:00,37.375
2013-10-01 02:45:48+02:00,37.375
2013-10-01 02:46:01+02:00,37.375
2013-10-01 02:46:14+02:00,37.375
2013-10-01 02:46:27+02:00,37.375
2013-10-01 02:46:40+02:00,37.437
2013-10-01 02:46:52+02:00,37.5
2013-10-01 02:47:05+02:00,37.5
2013-10-01 02:47:18+02:00,37.5
2013-10-01 02:47:31+02:00,37.5
2013-10-01 02:47:44+02:00,37.562
2013-10-01 02:47:57+02:00,37.562
2013-10-01 02:48:10+02:00,37.562
2013-10-01 02:48:23+02:00,37.562
2013-10-01 02:48:36+02:00,37.562
2013-10-01 02:48:49+02:00,37.562
2013-10-01 02:49:01+02:00,37.5
2013-10-01 02:49:14+02:00,37.5
2013-10-01 02:49:27+02:00,37.437
2013-10-01 02:49:40+02:00,37.437
2013-10-01 02:49:53+02:00,37.437
2013-10-01 02:50:06+02:00,37.375
2013-10-01 02:50:19+02:00,37.375
2013-10-01 02:50:32+02:00,37.375
2013-10-01 02:50:45+02:00,37.312
2013-10-01 02:50:58+02:00,37.312
2013-10-01 02:51:11+02:00,37.312
2013-10-01 02:51:23+02:00,37.312
2013-10-01 02:51:36+02:00,37.312
2013-10-01 02:51:49+02:00,37.375
2013-10-01 02:52:02+02:00,37.375
2013-10-01 02:52:15+02:00,37.375
2013-10-01 02:52:28+02:00,37.437
2013-10-01 02:52:41+02:00,37.437
2013-10-01 02:52:54+02:00,37.5
2013-10-01 02:53:07+02:00,37.5
2013-10-01 02:53:20+02:00,37.562
2013-10-01 02:53:33+02:00,37.562
2013-10-01 02:53:45+02:00,37.625
2013-10-01 02:53:58+02:00,37.562
2013-10-01 02:54:11+02:00,37.625
2013-10-01 02:54:24+02:00,37.625
2013-10-01 02:54:37+02:00,37.625
2013-10-01 02:54:50+02:00,37.625
2013-10-01 02:55:03+02:00,37.625
2013-10-01 02:55:16+02:00,37.562
2013-10-01 02:55:29+02:00,37.562
2013-10-01 02:55:42+02:00,37.562
2013-10-01 02:55:55+02:00,37.5
2013-10-01 02:56:08+02:00,37.5
2013-10-01 02:56:21+02:00,37.5
2013-10-01 02:56:34+02:00,37.437
2013-10-01 02:56:47+02:00,37.375
2013-10-01 02:57:00+02:00,37.375
2013-10-01 02:57:13+02:00,37.375
2013-10-01 02:57:25+02:00,37.375
2013-10-01 02:57:38+02:00,37.375
2013-10-01 02:57:51+02:00,37.375
2013-10-01 02:58:04+02:00,37.312
2013-10-01 02:58:17+02:00,37.375
2013-10-01 02:58:30+02:00,37.375
2013-10-01 02:58:43+02:00,37.437
2013-10-01 02:58:56+02:00,37.437
2013-10-01 02:59:09+02:00,37.437
2013-10-01 02:59:22+02:00,37.437
2013-10-01 02:59:35+02:00,37.437
2013-10-01 02:59:47+02:00,37.437
2013-10-01 03:00:00+02:00,37.437
2013-10-01 03:00:13+02:00,37.437
2013-10-01 03:00:27+02:00,37.375
2013-10-01 03:00:40+02:00,37.375
2013-10-01 03:00:52+02:00,37.375
2013-10-01 03:01:05+02:00,37.375
2013-10-01 03:01:18+02:00,37.375
2013-10-01 03:01:31+02:00,37.375
2013-10-01 03:01:44+02:00,37.437
2013-10-01 03:01:57+02:00,37.437
2013-10-01 03:02:10+02:00,37.5
2013-10-01 03:02:23+02:00,37.5
2013-10-01 03:02:36+02:00,37.562
2013-10-01 03:02:49+02:00,37.562
2013-10-01 03:03:02+02:00,37.562
2013-10-01 03:03:14+02:00,37.562
2013-10-01 03:03:27+02:00,37.625
2013-10-01 03:03:40+02:00,37.625
2013-10-01 03:03:53+02:00,37.625
2013-10-01 03:04:06+02:00,37.625
2013-10-01 03:04:19+02:00,37.562
2013-10-01 03:04:32+02:00,37.562
2013-10-01 03:04:45+02:00,37.562
2013-10-01 03:04:58+02:00,37.5
2013-10-01 03:05:11+02:00,37.5
2013-10-01 03:05:24+02:00,37.437
2013-10-01 03:05:36+02:00,37.437
2013-10-01 03:05:49+02:00,37.437
2013-10-01 03:06:02+02:00,37.375
2013-10-01 03:06:15+02:00,37.312
2013-10-01 03:06:28+02:00,37.312
2013-10-01 03:06:41+02:00,37.312
2013-10-01 03:06:54+02:00,37.312
2013-10-01 03:07:07+02:00,37.312
2013-10-01 03:07:20+02:00,37.312
2013-10-01 03:07:33+02:00,37.312
2013-10-01 03:07:46+02:00,37.312
2013-10-01 03:07:58+02:00,37.312
2013-10-01 03:08:11+02:00,37.375
2013-10-01 03:08:24+02:00,37.375
2013-10-01 03:08:37+02:00,37.437
2013-10-01 03:08:50+02:00,37.437
2013-10-01 03:09:03+02:00,37.5
2013-10-01 03:09:16+02:00,37.5
2013-10-01 03:09:29+02:00,37.562
2013-10-01 03:09:42+02:00,37.562
2013-10-01 03:09:55+02:00,37.562
2013-10-01 03:10:08+02:00,37.562
2013-10-01 03:10:21+02:00,37.562
2013-10-01 03:10:33+02:00,37.562
2013-10-01 03:10:47+02:00,37.562
2013-10-01 03:10:59+02:00,37.5
2013-10-01 03:11:12+02:00,37.562
2013-10-01 03:11:25+02:00,37.5
2013-10-01 03:11:38+02:00,37.5
2013-10-01 03:11:51+02:00,37.437
2013-10-01 03:12:04+02:00,37.437
2013-10-01 03:12:17+02:00,37.437
2013-10-01 03:12:30+02:00,37.375
2013-10-01 03:12:43+02:00,37.312
2013-10-01 03:12:56+02:00,37.375
2013-10-01 03:13:09+02:00,37.312
2013-10-01 03:13:21+02:00,37.312
2013-10-01 03:13:34+02:00,37.312
2013-10-01 03:13:47+02:00,37.312
2013-10-01 03:14:01+02:00,37.375
2013-10-01 03:14:14+02:00,37.375
2013-10-01 03:14:27+02:00,37.375
2013-10-01 03:14:40+02:00,37.437
2013-10-01 03:14:53+02:00,37.437
2013-10-01 03:15:06+02:00,37.437
2013-10-01 03:15:19+02:00,37.437
2013-10-01 03:15:31+02:00,37.437
2013-10-01 03:15:44+02:00,37.437
2013-10-01 03:15:57+02:00,37.437
2013-10-01 03:16:10+02:00,37.375
2013-10-01 03:16:23+02:00,37.375
2013-10-01 03:16:36+02:00,37.437
2013-10-01 03:16:49+02:00,37.437
2013-10-01 03:17:02+02:00,37.437
2013-10-01 03:17:15+02:00,37.437
2013-10-01 03:17:28+02:00,37.437
2013-10-01 03:17:41+02:00,37.437
2013-10-01 03:17:54+02:00,37.437
2013-10-01 03:18:06+02:00,37.437
2013-10-01 03:18:19+02:00,37.437
2013-10-01 03:18:32+02:00,37.437
2013-10-01 03:18:45+02:00,37.375
2013-10-01 03:18:58+02:00,37.375
2013-10-01 03:19:11+02:00,37.375
2013-10-01 03:19:24+02:00,37.375
2013-10-01 03:19:37+02:00,37.375
2013-10-01 03:19:50+02:00,37.375
2013-10-01 03:20:03+02:00,37.375
2013-10-01 03:20:16+02:00,37.437
2013-10-01 03:20:29+02:00,37.437
2013-10-01 03:20:42+02:00,37.437
2013-10-01 03:20:55+02:00,37.5
2013-10-01 03:21:07+02:00,37.5
2013-10-01 03:21:20+02:00,37.5
2013-10-01 03:21:33+02:00,37.5
2013-10-01 03:21:46+02:00,37.5
2013-10-01 03:21:59+02:00,37.5
2013-10-01 03:22:12+02:00,37.5
2013-10-01 03:22:25+02:00,37.5
2013-10-01 03:22:38+02:00,37.5
2013-10-01 03:22:51+02:00,37.5
2013-10-01 03:23:04+02:00,37.437
2013-10-01 03:23:17+02:00,37.437
2013-10-01 03:23:30+02:00,37.375
2013-10-01 03:23:42+02:00,37.375
2013-10-01 03:23:55+02:00,37.375
2013-10-01 03:24:08+02:00,37.375
2013-10-01 03:24:21+02:00,37.375
2013-10-01 03:24:34+02:00,37.375
2013-10-01 03:24:47+02:00,37.375
2013-10-01 03:25:00+02:00,37.375
2013-10-01 03:25:13+02:00,37.375
2013-10-01 03:25:26+02:00,37.375
2013-10-01 03:25:39+02:00,37.375
2013-10-01 03:25:52+02:00,37.437
2013-10-01 03:26:04+02:00,37.437
2013-10-01 03:26:17+02:00,37.5
2013-10-01 03:26:30+02:00,37.5
2013-10-01 03:26:43+02:00,37.5
2013-10-01 03:26:56+02:00,37.562
2013-10-01 03:27:09+02:00,37.562
2013-10-01 03:27:22+02:00,37.562
2013-10-01 03:27:35+02:00,37.562
2013-10-01 03:27:48+02:00,37.625
2013-10-01 03:28:01+02:00,37.562
2013-10-01 03:28:14+02:00,37.562
2013-10-01 03:28:27+02:00,37.562
2013-10-01 03:28:39+02:00,37.562
2013-10-01 03:28:52+02:00,37.5
2013-10-01 03:29:05+02:00,37.5
2013-10-01 03:29:18+02:00,37.437
2013-10-01 03:29:31+02:00,37.437
2013-10-01 03:29:44+02:00,37.375
2013-10-01 03:29:57+02:00,37.375
2013-10-01 03:30:10+02:00,37.375
2013-10-01 03:30:23+02:00,37.375
2013-10-01 03:30:36+02:00,37.375
2013-10-01 03:30:50+02:00,37.312
2013-10-01 03:31:03+02:00,37.312
2013-10-01 03:31:16+02:00,37.375
2013-10-01 03:31:28+02:00,37.375
2013-10-01 03:31:41+02:00,37.375
2013-10-01 03:31:54+02:00,37.375
2013-10-01 03:32:07+02:00,37.375
2013-10-01 03:32:20+02:00,37.437
2013-10-01 03:32:33+02:00,37.437
2013-10-01 03:32:46+02:00,37.5
2013-10-01 03:32:59+02:00,37.437
2013-10-01 03:33:12+02:00,37.5
2013-10-01 03:33:25+02:00,37.5
2013-10-01 03:33:38+02:00,37.562
2013-10-01 03:33:51+02:00,37.562
2013-10-01 03:34:03+02:00,37.562
2013-10-01 03:34:16+02:00,37.5
2013-10-01 03:34:29+02:00,37.562
2013-10-01 03:34:42+02:00,37.5
2013-10-01 03:34:55+02:00,37.5
2013-10-01 03:35:08+02:00,37.5
2013-10-01 03:35:21+02:00,37.437
2013-10-01 03:35:34+02:00,37.437
2013-10-01 03:35:47+02:00,37.437
2013-10-01 03:36:00+02:00,37.375
2013-10-01 03:36:13+02:00,37.312
2013-10-01 03:36:25+02:00,37.312
2013-10-01 03:36:38+02:00,37.312
2013-10-01 03:36:51+02:00,37.312
2013-10-01 03:37:04+02:00,37.312
2013-10-01 03:37:17+02:00,37.312
2013-10-01 03:37:30+02:00,37.312
2013-10-01 03:37:43+02:00,37.375
2013-10-01 03:37:56+02:00,37.375
2013-10-01 03:38:09+02:00,37.375
2013-10-01 03:38:22+02:00,37.375
2013-10-01 03:38:35+02:00,37.375
2013-10-01 03:38:47+02:00,37.437
2013-10-01 03:39:00+02:00,37.437
2013-10-01 03:39:13+02:00,37.5
2013-10-01 03:39:26+02:00,37.5
2013-10-01 03:39:39+02:00,37.5
2013-10-01 03:39:52+02:00,37.5
2013-10-01 03:40:05+02:00,37.5
2013-10-01 03:40:18+02:00,37.5
2013-10-01 03:40:31+02:00,37.5
2013-10-01 03:40:44+02:00,37.5
2013-10-01 03:40:57+02:00,37.5
2013-10-01 03:41:09+02:00,37.437
2013-10-01 03:41:22+02:00,37.437
2013-10-01 03:41:35+02:00,37.437
2013-10-01 03:41:48+02:00,37.375
2013-10-01 03:42:01+02:00,37.375
2013-10-01 03:42:14+02:00,37.375
2013-10-01 03:42:27+02:00,37.375
2013-10-01 03:42:40+02:00,37.375
2013-10-01 03:42:53+02:00,37.375
2013-10-01 03:43:06+02:00,37.375
2013-10-01 03:43:19+02:00,37.375
2013-10-01 03:43:32+02:00,37.375
2013-10-01 03:43:45+02:00,37.437
2013-10-01 03:43:58+02:00,37.437
2013-10-01 03:44:11+02:00,37.375
2013-10-01 03:44:23+02:00,37.375
2013-10-01 03:44:36+02:00,37.437
2013-10-01 03:44:49+02:00,37.437
2013-10-01 03:45:02+02:00,37.5
2013-10-01 03:45:15+02:00,37.5
2013-10-01 03:45:28+02:00,37.5
2013-10-01 03:45:41+02:00,37.5
2013-10-01 03:45:54+02:00,37.5
2013-10-01 03:46:07+02:00,37.562
2013-10-01 03:46:20+02:00,37.5
2013-10-01 03:46:33+02:00,37.5
2013-10-01 03:46:46+02:00,37.5
2013-10-01 03:46:59+02:00,37.5
2013-10-01 03:47:12+02:00,37.437
2013-10-01 03:47:25+02:00,37.437
2013-10-01 03:47:38+02:00,37.437
2013-10-01 03:47:51+02:00,37.375
2013-10-01 03:48:04+02:00,37.375
2013-10-01 03:48:17+02:00,37.312
2013-10-01 03:48:30+02:00,37.375
2013-10-01 03:48:42+02:00,37.375
2013-10-01 03:48:55+02:00,37.312
2013-10-01 03:49:08+02:00,37.312
2013-10-01 03:49:21+02:00,37.375
2013-10-01 03:49:34+02:00,37.375
2013-10-01 03:49:47+02:00,37.375
2013-10-01 03:50:00+02:00,37.375
2013-10-01 03:50:13+02:00,37.375
2013-10-01 03:50:26+02:00,37.437
2013-10-01 03:50:39+02:00,37.5
2013-10-01 03:50:52+02:00,37.5
2013-10-01 03:51:04+02:00,37.5
2013-10-01 03:51:17+02:00,37.562
2013-10-01 03:51:30+02:00,37.562
2013-10-01 03:51:43+02:00,37.562
2013-10-01 03:51:56+02:00,37.562
2013-10-01 03:52:09+02:00,37.562
2013-10-01 03:52:22+02:00,37.562
2013-10-01 03:52:35+02:00,37.562
2013-10-01 03:52:48+02:00,37.562
2013-10-01 03:53:01+02:00,37.562
2013-10-01 03:53:14+02:00,37.5
2013-10-01 03:53:26+02:00,37.5
2013-10-01 03:53:39+02:00,37.437
2013-10-01 03:53:52+02:00,37.437
2013-10-01 03:54:05+02:00,37.437
2013-10-01 03:54:18+02:00,37.375
2013-10-01 03:54:31+02:00,37.312
2013-10-01 03:54:44+02:00,37.375
2013-10-01 03:54:57+02:00,37.312
2013-10-01 03:55:10+02:00,37.312
2013-10-01 03:55:23+02:00,37.312
2013-10-01 03:55:36+02:00,37.312
2013-10-01 03:55:48+02:00,37.312
2013-10-01 03:56:01+02:00,37.312
2013-10-01 03:56:14+02:00,37.375
2013-10-01 03:56:27+02:00,37.375
2013-10-01 03:56:40+02:00,37.375
2013-10-01 03:56:53+02:00,37.375
2013-10-01 03:57:06+02:00,37.437
2013-10-01 03:57:19+02:00,37.437
2013-10-01 03:57:32+02:00,37.5
2013-10-01 03:57:45+02:00,37.5
2013-10-01 03:57:58+02:00,37.5
2013-10-01 03:58:10+02:00,37.5
2013-10-01 03:58:23+02:00,37.5
2013-10-01 03:58:36+02:00,37.5
2013-10-01 03:58:49+02:00,37.5
2013-10-01 03:59:02+02:00,37.437
2013-10-01 03:59:15+02:00,37.437
2013-10-01 03:59:28+02:00,37.437
2013-10-01 03:59:41+02:00,37.437
2013-10-01 03:59:54+02:00,37.437
2013-10-01 04:00:07+02:00,37.375
2013-10-01 04:00:20+02:00,37.375
2013-10-01 04:00:32+02:00,37.312
2013-10-01 04:00:45+02:00,37.312
2013-10-01 04:00:58+02:00,37.312
2013-10-01 04:01:11+02:00,37.312
2013-10-01 04:01:24+02:00,37.312
2013-10-01 04:01:37+02:00,37.312
2013-10-01 04:01:51+02:00,37.312
2013-10-01 04:02:03+02:00,37.375
2013-10-01 04:02:16+02:00,37.375
2013-10-01 04:02:29+02:00,37.375
2013-10-01 04:02:42+02:00,37.437
2013-10-01 04:02:55+02:00,37.437
2013-10-01 04:03:08+02:00,37.5
2013-10-01 04:03:21+02:00,37.5
2013-10-01 04:03:34+02:00,37.5
2013-10-01 04:03:47+02:00,37.562
2013-10-01 04:04:00+02:00,37.562
2013-10-01 04:04:13+02:00,37.562
2013-10-01 04:04:26+02:00,37.562
2013-10-01 04:04:39+02:00,37.562
2013-10-01 04:04:52+02:00,37.5
2013-10-01 04:05:04+02:00,37.5
2013-10-01 04:05:17+02:00,37.5
2013-10-01 04:05:30+02:00,37.5
2013-10-01 04:05:43+02:00,37.437
2013-10-01 04:05:56+02:00,37.437
2013-10-01 04:06:09+02:00,37.375
2013-10-01 04:06:22+02:00,37.375
2013-10-01 04:06:35+02:00,37.375
2013-10-01 04:06:48+02:00,37.375
2013-10-01 04:07:01+02:00,37.375
2013-10-01 04:07:14+02:00,37.375
2013-10-01 04:07:27+02:00,37.375
2013-10-01 04:07:40+02:00,37.375
2013-10-01 04:07:53+02:00,37.375
2013-10-01 04:08:06+02:00,37.375
2013-10-01 04:08:19+02:00,37.375
2013-10-01 04:08:32+02:00,37.437
2013-10-01 04:08:44+02:00,37.437
2013-10-01 04:08:57+02:00,37.437
2013-10-01 04:09:10+02:00,37.5
2013-10-01 04:09:23+02:00,37.5
2013-10-01 04:09:36+02:00,37.562
2013-10-01 04:09:49+02:00,37.562
2013-10-01 04:10:02+02:00,37.562
2013-10-01 04:10:15+02:00,37.562
2013-10-01 04:10:28+02:00,37.562
2013-10-01 04:10:41+02:00,37.5
2013-10-01 04:10:54+02:00,37.562
2013-10-01 04:11:06+02:00,37.562
2013-10-01 04:11:19+02:00,37.5
2013-10-01 04:11:32+02:00,37.5
2013-10-01 04:11:45+02:00,37.437
2013-10-01 04:11:58+02:00,37.437
2013-10-01 04:12:11+02:00,37.437
2013-10-01 04:12:24+02:00,37.375
2013-10-01 04:12:37+02:00,37.375
2013-10-01 04:12:50+02:00,37.312
2013-10-01 04:13:03+02:00,37.375
2013-10-01 04:13:16+02:00,37.312
2013-10-01 04:13:28+02:00,37.312
2013-10-01 04:13:41+02:00,37.312
2013-10-01 04:13:54+02:00,37.312
2013-10-01 04:14:07+02:00,37.375
2013-10-01 04:14:20+02:00,37.375
2013-10-01 04:14:33+02:00,37.375
2013-10-01 04:14:46+02:00,37.375
2013-10-01 04:14:59+02:00,37.375
2013-10-01 04:15:12+02:00,37.437
2013-10-01 04:15:25+02:00,37.5
2013-10-01 04:15:38+02:00,37.5
2013-10-01 04:15:51+02:00,37.5
2013-10-01 04:16:04+02:00,37.5
2013-10-01 04:16:17+02:00,37.562
2013-10-01 04:16:30+02:00,37.5
2013-10-01 04:16:43+02:00,37.562
2013-10-01 04:16:56+02:00,37.5
2013-10-01 04:17:09+02:00,37.5
2013-10-01 04:17:22+02:00,37.5
2013-10-01 04:17:35+02:00,37.5
2013-10-01 04:17:47+02:00,37.5
2013-10-01 04:18:00+02:00,37.437
2013-10-01 04:18:13+02:00,37.437
2013-10-01 04:18:26+02:00,37.375
2013-10-01 04:18:39+02:00,37.375
2013-10-01 04:18:52+02:00,37.375
2013-10-01 04:19:05+02:00,37.375
2013-10-01 04:19:18+02:00,37.375
2013-10-01 04:19:31+02:00,37.375
2013-10-01 04:19:44+02:00,37.375
2013-10-01 04:19:57+02:00,37.375
2013-10-01 04:20:10+02:00,37.375
2013-10-01 04:20:22+02:00,37.375
2013-10-01 04:20:35+02:00,37.375
2013-10-01 04:20:48+02:00,37.375
2013-10-01 04:21:01+02:00,37.437
2013-10-01 04:21:14+02:00,37.437
2013-10-01 04:21:27+02:00,37.5
2013-10-01 04:21:40+02:00,37.5
2013-10-01 04:21:53+02:00,37.562
2013-10-01 04:22:06+02:00,37.562
2013-10-01 04:22:19+02:00,37.5
2013-10-01 04:22:32+02:00,37.5
2013-10-01 04:22:44+02:00,37.5
2013-10-01 04:22:57+02:00,37.562
2013-10-01 04:23:10+02:00,37.5
2013-10-01 04:23:23+02:00,37.5
2013-10-01 04:23:36+02:00,37.5
2013-10-01 04:23:49+02:00,37.5
2013-10-01 04:24:02+02:00,37.437
2013-10-01 04:24:15+02:00,37.437
2013-10-01 04:24:28+02:00,37.375
2013-10-01 04:24:41+02:00,37.375
2013-10-01 04:24:54+02:00,37.375
2013-10-01 04:25:07+02:00,37.375
2013-10-01 04:25:20+02:00,37.375
2013-10-01 04:25:33+02:00,37.375
2013-10-01 04:25:46+02:00,37.312
2013-10-01 04:25:58+02:00,37.375
2013-10-01 04:26:11+02:00,37.375
2013-10-01 04:26:24+02:00,37.437
2013-10-01 04:26:37+02:00,37.437
2013-10-01 04:26:50+02:00,37.437
2013-10-01 04:27:03+02:00,37.5
2013-10-01 04:27:16+02:00,37.437
2013-10-01 04:27:29+02:00,37.437
2013-10-01 04:27:42+02:00,37.437
2013-10-01 04:27:55+02:00,37.437
2013-10-01 04:28:08+02:00,37.437
2013-10-01 04:28:20+02:00,37.437
2013-10-01 04:28:33+02:00,37.437
2013-10-01 04:28:46+02:00,37.375
2013-10-01 04:28:59+02:00,37.375
2013-10-01 04:29:12+02:00,37.375
2013-10-01 04:29:25+02:00,37.375
2013-10-01 04:29:38+02:00,37.375
2013-10-01 04:29:51+02:00,37.375
2013-10-01 04:30:04+02:00,37.312
2013-10-01 04:30:17+02:00,37.375
2013-10-01 04:30:30+02:00,37.375
2013-10-01 04:30:42+02:00,37.437
2013-10-01 04:30:55+02:00,37.437
2013-10-01 04:31:08+02:00,37.437
2013-10-01 04:31:21+02:00,37.437
2013-10-01 04:31:35+02:00,37.437
2013-10-01 04:31:48+02:00,37.437
2013-10-01 04:32:01+02:00,37.437
2013-10-01 04:32:14+02:00,37.375
2013-10-01 04:32:26+02:00,37.375
2013-10-01 04:32:39+02:00,37.437
2013-10-01 04:32:52+02:00,37.437
2013-10-01 04:33:05+02:00,37.437
2013-10-01 04:33:18+02:00,37.437
2013-10-01 04:33:31+02:00,37.437
2013-10-01 04:33:44+02:00,37.437
2013-10-01 04:33:57+02:00,37.437
2013-10-01 04:34:10+02:00,37.437
2013-10-01 04:34:23+02:00,37.437
2013-10-01 04:34:36+02:00,37.375
2013-10-01 04:34:48+02:00,37.375
2013-10-01 04:35:01+02:00,37.375
2013-10-01 04:35:14+02:00,37.437
2013-10-01 04:35:27+02:00,37.437
2013-10-01 04:35:40+02:00,37.437
2013-10-01 04:35:53+02:00,37.437
2013-10-01 04:36:06+02:00,37.437
2013-10-01 04:36:19+02:00,37.437
2013-10-01 04:36:32+02:00,37.437
2013-10-01 04:36:45+02:00,37.375
2013-10-01 04:36:58+02:00,37.375
2013-10-01 04:37:10+02:00,37.375
2013-10-01 04:37:23+02:00,37.375
2013-10-01 04:37:36+02:00,37.375
2013-10-01 04:37:49+02:00,37.375
2013-10-01 04:38:02+02:00,37.375
2013-10-01 04:38:15+02:00,37.437
2013-10-01 04:38:28+02:00,37.437
2013-10-01 04:38:41+02:00,37.5
2013-10-01 04:38:54+02:00,37.5
2013-10-01 04:39:07+02:00,37.5
2013-10-01 04:39:20+02:00,37.5
2013-10-01 04:39:33+02:00,37.5
2013-10-01 04:39:45+02:00,37.562
2013-10-01 04:39:58+02:00,37.5
2013-10-01 04:40:11+02:00,37.5
2013-10-01 04:40:24+02:00,37.5
2013-10-01 04:40:37+02:00,37.5
2013-10-01 04:40:50+02:00,37.5
2013-10-01 04:41:03+02:00,37.437
2013-10-01 04:41:16+02:00,37.437
2013-10-01 04:41:29+02:00,37.437
2013-10-01 04:41:43+02:00,37.375
2013-10-01 04:41:55+02:00,37.312
2013-10-01 04:42:08+02:00,37.312
2013-10-01 04:42:21+02:00,37.312
2013-10-01 04:42:34+02:00,37.312
2013-10-01 04:42:47+02:00,37.375
2013-10-01 04:43:00+02:00,37.312
2013-10-01 04:43:13+02:00,37.312
2013-10-01 04:43:26+02:00,37.375
2013-10-01 04:43:39+02:00,37.375
2013-10-01 04:43:52+02:00,37.375
2013-10-01 04:44:05+02:00,37.375
2013-10-01 04:44:17+02:00,37.437
2013-10-01 04:44:30+02:00,37.5
2013-10-01 04:44:43+02:00,37.5
2013-10-01 04:44:57+02:00,37.5
2013-10-01 04:45:10+02:00,37.562
2013-10-01 04:45:23+02:00,37.562
2013-10-01 04:45:36+02:00,37.562
2013-10-01 04:45:49+02:00,37.562
2013-10-01 04:46:01+02:00,37.562
2013-10-01 04:46:14+02:00,37.562
2013-10-01 04:46:27+02:00,37.562
